,Unnamed: 0,Unnamed: 0.1,hc,phi,hc_factor,phi_factor,input_factor,phi_weight,h0_weight,input_weight
37,37,37,267.2855186,18.704160095654107,1.6565993112442443,1.5109090938566876,2.5029709642356543,1.5592222795017512,1.6719921874511503,2.607007469826702
38,38,38,480.3140567,24.99947697019933,0.6767604254875135,0.5255181373852016,0.3556498782582146,0.5411577616260607,0.7459657451705132,0.4036851529061913
39,39,39,795.4915394,22.62179754370905,0.0068881468243003905,0.8804453145835052,0.006064636597618529,0.907542175826913,0.012861478365008847,0.011672334059730897
40,40,40,687.0870707,9.865035393566824,0.09298998212805527,1.237119852308736,0.11503975295645175,1.2773369820038922,0.10031953124706902,0.1281418472791763
41,41,41,705.3726632,6.655180165816515,0.06027128471262842,0.7072922180164505,0.04262941064709594,0.7298939444921206,0.07888373397205427,0.05757675974512979
42,42,42,603.9190777000001,5.773930260799598,0.2522783774400019,0.5797493496947739,0.1462582252628938,0.5981470173889409,0.27823664862969144,0.1664264215061447
43,43,43,556.8009519999998,20.313111698182432,0.37411247439481504,1.2682598725897667,0.4744718391102105,1.308279732036258,0.44500715142930614,0.5821938368261511
44,44,44,482.9226457,22.18777982668653,0.6694417694867344,0.952676212169778,0.6377612492228558,0.9821504275500037,0.7013792868384825,0.6888599664431323
45,45,45,102.475059,12.745074786262407,2.755258729720239,1.6385504999262894,4.514630569009371,1.6920764014707983,2.6550378504832093,4.492526891814392
46,46,46,567.3906846,10.6717924859198,0.3401022494498318,1.3669021709406144,0.4648865031147615,1.4114429819023984,0.4085662960617811,0.5766680312182584
47,47,47,859.9500452,26.028314992540857,0.0,0.40222164586046816,0.0,0.41398808742933624,0.0,0.0
48,48,48,691.5940131,21.549995542355767,0.07706114259686063,1.0605486073640629,0.08172708746298403,1.0935987845503794,0.09860466746506784,0.10783394449079253
49,49,49,799.1097686,19.645212043635176,0.009040692706894265,1.3746846710580782,0.012428101679914106,1.4183198194847304,0.014576342147008304,0.020673914962692486
50,50,50,354.7296583,16.318761847735267,1.2463240660219266,1.7374297807826782,2.165400548812652,1.7937522962102759,1.2947221554108908,2.322410839222603
51,51,51,211.1746383,10.660534533651916,1.9596777715135203,1.3651543796225536,2.675262692430648,1.4096370163011658,1.9961014422493144,2.813778481286777
52,52,52,182.5553801,18.2323437667223,2.1202576943550278,1.5709795735751022,3.330881528547192,1.6213779489237408,2.103280428624385,3.410212507374452
53,53,53,565.5948585,26.795309758710342,0.3448378503915384,0.32387101840970545,0.11168298579252116,0.33321453229892556,0.3905602263507225,0.1301403431580185
54,54,54,431.0379824,26.51391994193469,0.8670454815088636,0.35126825005702705,0.3045655490094709,0.36145515878619894,0.968469320885109,0.3500582321600893
55,55,55,467.15784,12.239403025505785,0.7073265770203888,1.5833975679000003,1.119979181765116,1.6351146191979358,0.8055572615950065,1.317178455035051
56,56,56,553.4134024,6.56059834782118,0.40640066263372304,0.6930056044622447,0.28163793686234,0.7151353202053575,0.4415774238653038,0.31578761241137093
57,57,57,489.5868553,4.36623996540901,0.6517908932494636,0.40521967041711054,0.2641184909434217,0.4179103478326229,0.7073813100754448,0.2956219693439256
58,58,58,81.37701734,22.710055783445487,2.831889363140584,0.8659388246478089,2.4522429466505886,0.8925599324674528,2.8432441505578723,2.5377658070104148
59,59,59,230.0923079,23.67680976304381,1.893379358329627,0.7126601928707588,1.3493360986847054,0.7342910704819355,1.9052136618032545,1.39898137922232
60,60,60,230.0748884,5.671323172811892,1.893379358329627,0.5657619526906904,1.0712020029528162,0.5837000580503118,1.9052136618032545,1.1120733249928068
